epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,11701.7,1.4501,0.93763,0.91763,0.82537,0.6904,0.75382,0.53867,1.4762,0.93495,0.93559,4.998e-05,4.998e-05,4.998e-05
185,11764.5,1.439,0.93247,0.91417,0.83463,0.67704,0.74919,0.53804,1.46488,0.92907,0.93489,4.704e-05,4.704e-05,4.704e-05
186,11828.8,1.44947,0.93842,0.92039,0.82504,0.69183,0.76023,0.54094,1.47531,0.93011,0.93506,4.41e-05,4.41e-05,4.41e-05
187,11895.8,1.42706,0.91604,0.9176,0.84491,0.68389,0.75886,0.54343,1.46876,0.92742,0.93419,4.116e-05,4.116e-05,4.116e-05
188,11961.1,1.42598,0.91702,0.9158,0.8358,0.68836,0.75745,0.54284,1.46248,0.91914,0.9336,3.822e-05,3.822e-05,3.822e-05
189,12020.2,1.4869,0.94152,0.91797,0.81814,0.6702,0.74648,0.53239,1.47304,0.94074,0.93817,3.528e-05,3.528e-05,3.528e-05
190,12076.3,1.47673,0.93767,0.91174,0.82491,0.66282,0.74307,0.52823,1.47887,0.94245,0.93923,3.234e-05,3.234e-05,3.234e-05
191,12132.2,1.44482,0.91732,0.90696,0.81579,0.66937,0.74905,0.53766,1.47993,0.93983,0.93882,2.94e-05,2.94e-05,2.94e-05
192,12188.3,1.45649,0.91711,0.91176,0.81421,0.67069,0.74421,0.53688,1.47479,0.93792,0.93816,2.646e-05,2.646e-05,2.646e-05
193,12244.8,1.44451,0.91444,0.9095,0.83361,0.66111,0.74287,0.53236,1.47319,0.93585,0.93797,2.352e-05,2.352e-05,2.352e-05
194,12303.4,1.44269,0.90974,0.90979,0.81154,0.67894,0.74912,0.53598,1.47001,0.93347,0.9359,2.058e-05,2.058e-05,2.058e-05
195,12360,1.44747,0.91101,0.91406,0.79632,0.68112,0.74811,0.53637,1.47335,0.93388,0.93685,1.764e-05,1.764e-05,1.764e-05
196,12416.9,1.45391,0.91432,0.908,0.79587,0.67834,0.74484,0.53394,1.47251,0.93474,0.93731,1.47e-05,1.47e-05,1.47e-05
197,12473.8,1.45884,0.92006,0.91622,0.85467,0.64825,0.74281,0.53112,1.47424,0.93983,0.93733,1.176e-05,1.176e-05,1.176e-05
198,12532.8,1.44328,0.91116,0.90783,0.85985,0.65236,0.74512,0.53102,1.4743,0.93524,0.93737,8.82e-06,8.82e-06,8.82e-06
